BayesianSearch: New best config found. Config: {'weights1': 0.4352708455998633, 'weights2': 0.9888675957849619, 'weights3': 0.48903280989103226, 'weights4': 0.09240871656055005, 'weights5': 0.17244462784065084, 'normalize': False} - results: {'ROC_AUC': 0.4614497142857098, 'PRECISION': 0.146569999999999, 'RECALL': 0.146569999999999, 'RECALL_TEST_LEN': 0.146569999999999, 'MAP': 0.07962288095238029, 'MRR': 0.4036677380952411, 'NDCG': 0.16963145168870689, 'F1': 0.146569999999999, 'HIT_RATE': 1.4657, 'ARHR': 0.5605390079365091, 'NOVELTY': 0.005341635313667286, 'DIVERSITY_MEAN_INTER_LIST': 0.9729232923292329, 'DIVERSITY_HERFINDAHL': 0.9972826, 'COVERAGE_ITEM': 0.13103949600193845, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.20187074306839187, 'SHANNON_ENTROPY': 9.408623496226712} - time: 2018-11-30 12:48:30.741622
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.002296177783478792, 'weights2': 0.8038646884280399, 'weights3': 0, 'weights4': 0.21896789916867865, 'weights5': 0.745003512362077, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:50:51.037743
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.8109083381635133, 'weights2': 0.7015938930900733, 'weights3': 0, 'weights4': 0.6493413915814118, 'weights5': 0.2268529428920587, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:51:10.548955
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7003422310629589, 'weights2': 0.07245271292647504, 'weights3': 0, 'weights4': 0.35777764096980114, 'weights5': 0.4588929696972409, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:51:29.573074
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.0624975515730285, 'weights2': 0.00257967410801907, 'weights3': 0, 'weights4': 0.9383899106989683, 'weights5': 0.4151494897181134, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:51:46.699777
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2843144733628986, 'weights2': 0.7561989089091058, 'weights3': 0, 'weights4': 0.044369041647634666, 'weights5': 0.57917812819282, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:52:02.218539
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.043089764704811295, 'weights2': 0.4951220830714895, 'weights3': 0, 'weights4': 0.09257892184572558, 'weights5': 0.6622187213952776, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:52:20.656760
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.36633723692392284, 'weights2': 0.04531155974848744, 'weights3': 0, 'weights4': 0.9708746053172796, 'weights5': 0.06220521608657037, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:52:39.904779
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5650462062731888, 'weights2': 0.6334022251444716, 'weights3': 0, 'weights4': 0.6801275443896622, 'weights5': 0.5085365059231824, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:53:00.002471
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9656628115316903, 'weights2': 0.9662095444860582, 'weights3': 0, 'weights4': 0.7415079459730084, 'weights5': 0.24976929130695458, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:53:20.819250
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7439664685527171, 'weights2': 0.228009552791832, 'weights3': 0, 'weights4': 0.9531053223914533, 'weights5': 0.13038632761411495, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:53:40.375401
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.02587185399968539, 'weights2': 0.39464618549938757, 'weights3': 0, 'weights4': 0.9191693659381391, 'weights5': 0.31918713393391396, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:53:58.956982
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5183195586715703, 'weights2': 0.7571534224370073, 'weights3': 0, 'weights4': 0.23209753522139598, 'weights5': 0.07941243494087957, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:54:19.146911
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2957652406195065, 'weights2': 0.7061671440465336, 'weights3': 0, 'weights4': 0.40046361812171416, 'weights5': 0.12329027791842895, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:54:39.050019
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.21869935573280674, 'weights2': 0.9524978261837936, 'weights3': 0, 'weights4': 0.4407854038869824, 'weights5': 0.7827865389007924, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:54:54.355818
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9656833654287893, 'weights2': 0.08405589198721075, 'weights3': 0, 'weights4': 0.016895663637262137, 'weights5': 0.05325177638959344, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:55:15.493825
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.8669448875306192, 'weights2': 0.27577780384705053, 'weights3': 0, 'weights4': 0.8815251218132374, 'weights5': 0.817319473671479, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:55:31.457552
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1706809512631876, 'weights2': 0.045249351366504875, 'weights3': 0, 'weights4': 0.047063940047984865, 'weights5': 0.787085258298137, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:55:47.201506
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9910168461476954, 'weights2': 0.9876842917764969, 'weights3': 0, 'weights4': 0.28011281157534695, 'weights5': 0.2760986748299725, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:56:07.853978
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7494421290118842, 'weights2': 0.43884239737494957, 'weights3': 0, 'weights4': 0.454031488893585, 'weights5': 0.3565860109710669, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:56:23.071846
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5296340076580491, 'weights2': 0.6632682329198992, 'weights3': 0, 'weights4': 0.635948692625918, 'weights5': 0.17441619940001463, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:56:44.326625
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.9697472076461426, 'weights2': 0.219874049331376, 'weights3': 0, 'weights4': 0.31670554565641007, 'weights5': 0.3336358382563426, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:57:04.236864
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.0254864425977831, 'weights2': 0.5988354016726796, 'weights3': 0, 'weights4': 0.3190780324306347, 'weights5': 0.42285778421893794, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:57:24.850753
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3156616307618716, 'weights2': 0.09766393494510461, 'weights3': 0, 'weights4': 0.8940920692471875, 'weights5': 0.24860253018258727, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:57:46.224447
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.7827221294746639, 'weights2': 0.999685182858353, 'weights3': 0, 'weights4': 0.10004730777808846, 'weights5': 0.9262289582959574, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:58:06.370258
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.30406374261212965, 'weights2': 0.1083728855381535, 'weights3': 0, 'weights4': 0.8261142688421882, 'weights5': 0.04605672677149453, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:58:25.658531
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.18874042590363338, 'weights2': 0.21722928576357314, 'weights3': 0, 'weights4': 0.6293206603804247, 'weights5': 0.39087683100320636, 'normalize': False} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:58:40.754921
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.14484753902667014, 'weights2': 0.34333392927933903, 'weights3': 0, 'weights4': 0.7415557983099774, 'weights5': 0.05204259262495192, 'normalize': True} - results: {'ROC_AUC': 0.4496593333333296, 'PRECISION': 0.1489599999999976, 'RECALL': 0.1489599999999976, 'RECALL_TEST_LEN': 0.1489599999999976, 'MAP': 0.08092331746031678, 'MRR': 0.3941628571428593, 'NDCG': 0.17011244767978786, 'F1': 0.1489599999999976, 'HIT_RATE': 1.4896, 'ARHR': 0.556519761904764, 'NOVELTY': 0.005651704347262161, 'DIVERSITY_MEAN_INTER_LIST': 0.9897467606760676, 'DIVERSITY_HERFINDAHL': 0.9989647786, 'COVERAGE_ITEM': 0.18589774654712868, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.28533812353401095, 'SHANNON_ENTROPY': 10.512131966927921} - time: 2018-11-30 13:58:56.912691
